"Lesson_No.","Problem.Hierarchy","Topics","PC1","PC2"
1,"Unit absolute-value"," Section absolute-value-1",0.348208312780626,0.134586862346991
1,"Unit absolute-value"," Section absolute-value-1",1.35134197173375,0.456264129620169
1,"Unit absolute-value"," Section absolute-value-1",1.35400939763281,0.431321037711285
1,"Unit absolute-value"," Section absolute-value-1",1.35134197173375,0.456264129620169
1,"Unit absolute-value"," Section absolute-value-1",0.413162953640134,-0.0378475727842797
1,"Unit absolute-value"," Section absolute-value-1",0.443657948835992,0.0263499805094687
1,"Unit absolute-value"," Section absolute-value-1",1.3522311137001,0.447949765650541
1,"Unit absolute-value"," Section absolute-value-1",1.35489853959916,0.423006673741658
1,"Unit absolute-value"," Section absolute-value-1",1.3522311137001,0.447949765650541
1,"Unit absolute-value"," Section absolute-value-1",0.402997955241514,-0.0592467572155293
1,"Unit absolute-value"," Section absolute-value-1",0.423327952038753,-0.0164483883530303
1,"Unit absolute-value"," Section absolute-value-1",1.35400939763281,0.431321037711285
1,"Unit absolute-value"," Section absolute-value-1",1.35400939763281,0.431321037711285
1,"Unit absolute-value"," Section absolute-value-1",1.35578768156551,0.41469230977203
1,"Unit absolute-value"," Section absolute-value-1",1.35400939763281,0.431321037711285
1,"Unit absolute-value"," Section absolute-value-1",1.35400939763281,0.431321037711285
1,"Unit absolute-value"," Section absolute-value-1",-0.530374453446355,0.769943761742692
1,"Unit absolute-value"," Section absolute-value-1",0.348208312780626,0.134586862346991
1,"Unit absolute-value"," Section absolute-value-1",0.382667958444275,-0.102045126078028
1,"Unit absolute-value"," Section absolute-value-1",0.443657948835992,0.0263499805094687
1,"Unit absolute-value"," Section absolute-value-1",-0.550704450243594,0.727145392880193
1,"Unit absolute-value"," Section absolute-value-1",0.433492950437373,0.00495079607821924
1,"Unit absolute-value"," Section absolute-value-1",1.35312025566645,0.439635401680913
1,"Unit absolute-value"," Section absolute-value-1",1.35667682353187,0.406377945802402
1,"Unit absolute-value"," Section absolute-value-1",1.35312025566645,0.439635401680913
1,"Unit absolute-value"," Section absolute-value-1",0.25672332719305,-0.0580057975342548
1,"Unit absolute-value"," Section absolute-value-1",0.433492950437373,0.00495079607821924
1,"Unit absolute-value"," Section absolute-value-1",0.352172963248417,-0.166242679371777
1,"Unit absolute-value"," Section absolute-value-1",0.413162953640134,-0.0378475727842797
1,"Unit absolute-value"," Section absolute-value-1",1.35489853959916,0.423006673741658
1,"Unit absolute-value"," Section absolute-value-1",1.35489853959916,0.423006673741658
1,"Unit absolute-value"," Section absolute-value-1",1.35756596549822,0.398063581832774
1,"Unit absolute-value"," Section absolute-value-1",1.35489853959916,0.423006673741658
1,"Unit absolute-value"," Section absolute-value-1",1.35489853959916,0.423006673741658
1,"Unit absolute-value"," Section absolute-value-1",0.342007964849797,-0.187641863803026
1,"Unit absolute-value"," Section absolute-value-1",0.423327952038753,-0.0164483883530303
1,"Unit absolute-value"," Section absolute-value-1",0.331842966451178,-0.209041048234276
1,"Unit absolute-value"," Section absolute-value-1",0.423327952038753,-0.0164483883530303
1,"Unit absolute-value"," Section absolute-value-1",1.35400939763281,0.431321037711285
1,"Unit absolute-value"," Section absolute-value-1",1.35845510746457,0.389749217863146
1,"Unit absolute-value"," Section absolute-value-1",1.35400939763281,0.431321037711285
1,"Unit absolute-value"," Section absolute-value-2",1.36823566909446,0.298291214197241
1,"Unit absolute-value"," Section absolute-value-2",-0.513601024514529,0.845999586483703
1,"Unit absolute-value"," Section absolute-value-2",0.216905292536526,1.48052922782218
1,"Unit absolute-value"," Section absolute-value-2",-0.150496833738701,-2.36234220606757
1,"Unit absolute-value"," Section absolute-value-2",-0.237824521056021,-3.37384115422653
1,"Unit absolute-value"," Section absolute-value-2",0.453822947234612,0.0477491649407182
1,"Unit absolute-value"," Section absolute-value-2",1.35134197173375,0.456264129620169
1,"Unit absolute-value"," Section absolute-value-2",1.35934424943093,0.381434853893519
1,"Unit absolute-value"," Section absolute-value-2",1.36912481106081,0.289976850227613
1,"Unit absolute-value"," Section absolute-value-2",0.398552245409747,-0.0176749373673903
1,"Unit absolute-value"," Section absolute-value-2",1.3522311137001,0.447949765650541
1,"Unit absolute-value"," Section absolute-value-2",0.462632853602313,2.54017752114965
1,"Unit absolute-value"," Section absolute-value-2",-0.154887836352605,-2.3843198808788
1,"Unit absolute-value"," Section absolute-value-2",-0.242215523669925,-3.39581882903776
1,"Unit absolute-value"," Section absolute-value-2",-0.159278838966509,-2.40629755569003
1,"Unit absolute-value"," Section absolute-value-2",-0.246606526283829,-3.41779650384899
1,"Unit absolute-value"," Section absolute-value-2",0.454712089200965,0.0394348009710904
1,"Unit absolute-value"," Section absolute-value-2",1.3522311137001,0.447949765650541
1,"Unit absolute-value"," Section absolute-value-2",1.35312025566645,0.439635401680913
1,"Unit absolute-value"," Section absolute-value-2",1.36023339139728,0.373120489923891
1,"Unit absolute-value"," Section absolute-value-2",1.37001395302717,0.281662486257985
1,"Unit absolute-value"," Section absolute-value-2",0.399441387376101,-0.0259893013370181
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.747603401156264,0.809486118148641
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-3.32218987396783,2.62963849416288
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-2.31265123484431,2.0316263678361
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-2.02500822583728,1.83267925148661
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-2.02500822583728,1.83267925148661
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.200921742069055,0.450999739771292
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.200921742069055,0.450999739771292
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.200921742069055,0.450999739771292
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.696597282430081,0.859514704450743
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.696597282430081,0.859514704450743
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.697486424396434,0.851200340481115
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.698375566362788,0.842885976511487
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.699264708329141,0.834571612541859
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.700153850295494,0.826257248572232
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.200921742069055,0.450999739771292
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.200921742069055,0.450999739771292
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.200921742069055,0.450999739771292
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.200921742069055,0.450999739771292
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-1.37641740177201,1.43419963014848
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.0885523759223149,0.272715583541268
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.0885523759223149,0.272715583541268
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.986071400421451,0.681230548220719
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.986071400421451,0.681230548220719
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.986960542387804,0.672916184251091
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.987849684354157,0.664601820281463
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.988738826320511,0.656287456311836
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.989627968286864,0.647973092342208
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.990517110253217,0.63965872837258
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.991406252219571,0.631344364402952
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.0885523759223149,0.272715583541268
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.0885523759223149,0.272715583541268
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.0885523759223149,0.272715583541268
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.0667452382374679,1.50612957898719
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.271794572681567,0.159858583883934
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.1693135971807,0.568373548563385
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.1693135971807,0.568373548563385
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.17020273914706,0.560059184593757
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.17109188111341,0.551744820624129
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.17287016504612,0.535116092684873
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.17375930701247,0.526801728715245
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.17464844897882,0.518487364745618
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.17553759094518,0.51017300077599
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.17642673291153,0.501858636806362
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.962021611811311,1.20076821199136
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.849888302546214,1.10991572926852
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.849888302546214,1.10991572926852
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.849888302546214,1.10991572926852
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-0.482421812676862,0.906368438963317
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.4473042724235,0.0517639502572819
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.34482329692264,0.460278914936732
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.34482329692264,0.460278914936732
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.34571243888899,0.451964550967104
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.34660158085534,0.443650186997477
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.3474907228217,0.435335823027849
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.34837986478805,0.427021459058221
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.3492690067544,0.418707095088593
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.453822947234612,0.0477491649407182
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.453822947234612,0.0477491649407182
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.453822947234612,0.0477491649407182
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35134197173375,0.456264129620169
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35134197173375,0.456264129620169
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.3522311137001,0.447949765650541
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35312025566645,0.439635401680913
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35400939763281,0.431321037711285
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35489853959916,0.423006673741658
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35578768156551,0.41469230977203
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35667682353187,0.406377945802402
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35756596549822,0.398063581832774
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.453822947234612,0.0477491649407182
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.453822947234612,0.0477491649407182
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.453822947234612,0.0477491649407182
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.443657948835992,0.0263499805094687
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.443657948835992,0.0263499805094687
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.443657948835992,0.0263499805094687
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.3522311137001,0.447949765650541
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35845510746457,0.389749217863146
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35934424943093,0.381434853893519
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36023339139728,0.373120489923891
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36112253336363,0.364806125954263
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36201167532999,0.356491761984635
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36290081729634,0.348177398015007
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36378995926269,0.33986303404538
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.25906446677506,0.418386367482024
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.3655682431954,0.323234306106124
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.443657948835992,0.0263499805094687
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",-1.50812399653308,1.5579169705263
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.443657948835992,0.0263499805094687
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35134197173375,0.456264129620169
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.3522311137001,0.447949765650541
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.433492950437373,0.00495079607821924
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.433492950437373,0.00495079607821924
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",0.433492950437373,0.00495079607821924
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.35312025566645,0.439635401680913
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36645738516175,0.314919942136496
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36734652712811,0.306605578166868
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36823566909446,0.298291214197241
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.36912481106081,0.289976850227613
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.37001395302717,0.281662486257985
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.37090309499352,0.273348122288357
2,"Unit CENTRAL-TENDENCY"," Section CENTRAL-TENDENCY-1",1.37179223695987,0.265033758318729
3,"Unit CTA1_01"," Section CTA1_01-2",-10.0224870760787,3.39936255573581
3,"Unit CTA1_01"," Section CTA1_01-2",-6.76083522081045,2.26559665769551
3,"Unit CTA1_01"," Section CTA1_01-2",-7.74525506607963,2.93885354163769
3,"Unit CTA1_01"," Section CTA1_01-2",-12.4620604652361,5.42625242622339
3,"Unit CTA1_01"," Section CTA1_01-2",-4.57786094143828,3.54972349609544
3,"Unit CTA1_01"," Section CTA1_01-2",-7.44219593820082,1.93903680011694
3,"Unit CTA1_01"," Section CTA1_01-2",-6.69639990118326,3.59476034787776
3,"Unit CTA1_01"," Section CTA1_01-2",-3.45075955732576,2.02662113910924
3,"Unit CTA1_01"," Section CTA1_01-2",-7.17544597108128,-0.534988717487384
3,"Unit CTA1_01"," Section CTA1_01-2",-5.89266492074463,0.943076712263418
3,"Unit CTA1_01"," Section CTA1_01-2",-2.70928569816118,3.28077870641194
3,"Unit CTA1_01"," Section CTA1_01-2",-2.74803617517525,1.58433609346297
3,"Unit CTA1_01"," Section CTA1_01-2",-4.7380567365054,2.46377385736331
3,"Unit CTA1_01"," Section CTA1_01-3",-5.65108162593305,0.365433652199383
3,"Unit CTA1_01"," Section CTA1_01-2",-2.63303355770542,2.11289094865694
3,"Unit CTA1_01"," Section CTA1_01-2",-6.43378250258942,0.0771867342356542
3,"Unit CTA1_01"," Section CTA1_01-2",-2.63373253469364,1.9574341454295
3,"Unit CTA1_01"," Section CTA1_01-2",-2.11667708086576,2.46741247525969
3,"Unit CTA1_01"," Section CTA1_01-2",-4.74682691579218,-0.519237047469064
3,"Unit CTA1_01"," Section CTA1_01-2",-4.61485461912843,0.965699818586091
3,"Unit CTA1_01"," Section CTA1_01-2",-1.42435005325342,2.46957093073118
3,"Unit CTA1_01"," Section CTA1_01-2",-1.31873541879943,2.38273323332491
3,"Unit CTA1_01"," Section CTA1_01-2",-7.67006245529098,3.24739188360444
3,"Unit CTA1_01"," Section CTA1_01-2",-2.72465282596757,1.83698931561974
3,"Unit CTA1_01"," Section CTA1_01-3",-7.43671968037553,2.12566634703256
3,"Unit CTA1_01"," Section CTA1_01-2",-4.25047160765983,2.7074299707087
3,"Unit CTA1_01"," Section CTA1_01-2",-5.60105548787582,1.57786019803164
3,"Unit CTA1_01"," Section CTA1_01-2",-5.05276979108011,1.66775072762271
3,"Unit CTA1_01"," Section CTA1_01-3",-7.64212041895273,0.717244642073658
3,"Unit CTA1_01"," Section CTA1_01-2",-1.63202600386052,2.10354865666184
3,"Unit CTA1_01"," Section CTA1_01-2",-4.24107672363389,0.764996424293975
3,"Unit CTA1_01"," Section CTA1_01-2",-3.27167701272093,2.67988597491218
3,"Unit CTA1_01"," Section CTA1_01-2",-2.65212031983651,1.81410800648967
3,"Unit CTA1_01"," Section CTA1_01-2",-1.49099784605047,2.01669085295108
3,"Unit CTA1_01"," Section CTA1_01-2",-3.42210375176454,-0.0508989502954053
3,"Unit CTA1_01"," Section CTA1_01-2",-1.56809184289986,0.842679527288823
3,"Unit CTA1_01"," Section CTA1_01-2",-5.87535392849754,0.433125963162016
3,"Unit CTA1_01"," Section CTA1_01-2",-2.91430543199903,1.8245921400072
3,"Unit CTA1_01"," Section CTA1_01-2",-3.25648876838771,0.685167920568399
3,"Unit CTA1_01"," Section CTA1_01-2",-5.60254118890726,0.653477156837089
3,"Unit CTA1_01"," Section CTA1_01-2",-2.21907628183871,1.50381915821557
3,"Unit CTA1_01"," Section CTA1_01-2",-4.73933267725334,0.167378984709926
3,"Unit CTA1_01"," Section CTA1_01-2",-4.10719086403633,0.726118932116954
3,"Unit CTA1_01"," Section CTA1_01-2",-4.14122419135832,0.67399566981526
3,"Unit CTA1_01"," Section CTA1_01-2",-4.60161918890188,0.0607719306414022
3,"Unit CTA1_01"," Section CTA1_01-2",-0.809784220962813,1.99937462806399
3,"Unit CTA1_01"," Section CTA1_01-2",-1.82267479571218,1.38872609051931
3,"Unit CTA1_01"," Section CTA1_01-2",-4.27572328474784,0.345138407239636
3,"Unit CTA1_01"," Section CTA1_01-2",-3.9170432534686,0.587218237076807
3,"Unit CTA1_01"," Section CTA1_01-2",-0.163595772796396,0.855155508996547
3,"Unit CTA1_01"," Section CTA1_01-2",-5.27749363779923,1.22947818361352
3,"Unit CTA1_01"," Section CTA1_01-2",-3.5692319939872,0.804374464926779
3,"Unit CTA1_01"," Section CTA1_01-2",-1.10962958292303,0.538526576862302
3,"Unit CTA1_01"," Section CTA1_01-2",-6.71536457985336,0.796776215131515
3,"Unit CTA1_01"," Section CTA1_01-2",-3.70351832633687,0.433919691246224
3,"Unit CTA1_01"," Section CTA1_01-2",-1.89653699500728,1.25572007709712
3,"Unit CTA1_01"," Section CTA1_01-2",-3.69806361913861,0.430560192728456
3,"Unit CTA1_01"," Section CTA1_01-2",-0.747786478607608,1.95968132096502
3,"Unit CTA1_01"," Section CTA1_01-2",-3.68988155834122,0.425520944951804
3,"Unit CTA1_01"," Section CTA1_01-2",-4.59839367201771,0.743714252565262
3,"Unit CTA1_01"," Section CTA1_01-2",-1.85912843153601,1.26034022772259
3,"Unit CTA1_01"," Section CTA1_01-2",-5.54635484620321,-0.202259151828877
3,"Unit CTA1_01"," Section CTA1_01-2",-3.51417401599699,0.987071093448371
3,"Unit CTA1_01"," Section CTA1_01-2",0.0223340699407331,0.780858765132037
3,"Unit CTA1_01"," Section CTA1_01-2",-3.34658137823357,-1.05576535815983
3,"Unit CTA1_01"," Section CTA1_01-2",-0.885349952957022,0.350944616021337
3,"Unit CTA1_01"," Section CTA1_01-2",-0.0754431692805827,0.862869490766901
3,"Unit CTA1_01"," Section CTA1_01-2",-0.972962193779718,0.45435452608745
3,"Unit CTA1_01"," Section CTA1_01-2",-3.41913336118308,-0.949504705040447
3,"Unit CTA1_01"," Section CTA1_01-2",-1.79760299247174,1.19478763420068
3,"Unit CTA1_01"," Section CTA1_01-2",-2.00236516363835,1.34671537457151
3,"Unit CTA1_01"," Section CTA1_01-2",-4.48341767253437,-0.376700863716571
3,"Unit CTA1_01"," Section CTA1_01-2",-3.93348498847267,0.0191599722100893
3,"Unit CTA1_01"," Section CTA1_01-2",-3.96751831579465,-0.0329632900916047
3,"Unit CTA1_01"," Section CTA1_01-2",0.20726785916668,1.20446914732027
3,"Unit CTA1_01"," Section CTA1_01-2",-4.50576754360591,-0.513980614801697
3,"Unit CTA1_01"," Section CTA1_01-2",-2.54502498687523,2.21832443410076
3,"Unit CTA1_01"," Section CTA1_01-2",-3.30617296870915,-1.01907585841115
3,"Unit CTA1_01"," Section CTA1_01-2",-2.6885534147588,-0.524475841080913
3,"Unit CTA1_01"," Section CTA1_01-2",-0.753161667674658,1.54047435618733
3,"Unit CTA1_01"," Section CTA1_01-2",-1.75629532662778,1.21879708891415
3,"Unit CTA1_01"," Section CTA1_01-2",-1.7664603250264,1.1973979044829
3,"Unit CTA1_01"," Section CTA1_01-2",-5.8396041279591,0.885538709609769
3,"Unit CTA1_01"," Section CTA1_01-3",-4.70478371180582,-0.25016374377101
3,"Unit CTA1_01"," Section CTA1_01-2",-0.846773493152443,2.02117509279313
3,"Unit CTA1_01"," Section CTA1_01-2",-0.777431920365037,0.333929425373605
3,"Unit CTA1_01"," Section CTA1_01-2",-3.4462043532505,0.202358598772965
3,"Unit CTA1_01"," Section CTA1_01-2",-2.31653444283584,2.02814901423921
3,"Unit CTA1_01"," Section CTA1_01-2",-0.236774929282197,0.899244954276262
3,"Unit CTA1_01"," Section CTA1_01-2",-4.03702990590828,-0.308743570617082
3,"Unit CTA1_01"," Section CTA1_01-2",-1.58774176296306,1.09319594707209
3,"Unit CTA1_01"," Section CTA1_01-2",-2.58729531685601,-0.513755629193252
3,"Unit CTA1_01"," Section CTA1_01-2",-0.780313985526415,0.308044756657643
3,"Unit CTA1_01"," Section CTA1_01-2",-2.621328644178,-0.565878891494946
3,"Unit CTA1_01"," Section CTA1_01-2",-5.79157207934807,-2.10547361697488
3,"Unit CTA1_01"," Section CTA1_01-2",0.568007055868817,0.938712113189669
4,"Unit CTA1_02"," Section CTA1_02-2",-15.7044883619403,3.77579428104708
4,"Unit CTA1_02"," Section CTA1_02-2",-7.03560014824854,5.3122554296183
4,"Unit CTA1_02"," Section CTA1_02-2",-16.0158287356443,4.51352507746059
4,"Unit CTA1_02"," Section CTA1_02-2",-3.83299578418175,3.17612201853361
4,"Unit CTA1_02"," Section CTA1_02-2",-5.37078356585753,2.05061075405889
4,"Unit CTA1_02"," Section CTA1_02-2",-4.68456418733814,4.85698903156941
4,"Unit CTA1_02"," Section CTA1_02-2",-4.68206634700664,3.73631620631738
4,"Unit CTA1_02"," Section CTA1_02-2",-2.4439152223533,1.80140642800845
4,"Unit CTA1_02"," Section CTA1_02-2",-5.43146690011567,5.3445945635426
